theta_deg_zhang_sign,moment_mts_centered_nm_zhang_sign,moment_mts_refit_cubic_nm,moment_paper_f0_nm,moment_paper_f500_nm,moment_diff_mts_minus_paper_f0_nm,moment_diff_mts_minus_paper_f500_nm
11.786483641425896,6.282044088176352,6.189746762297659,29.692116942964162,50.31846331545948,-23.41007285478781,-44.03641922728313
11.797337031562318,6.313228456913828,6.207636465559142,29.771262036971468,50.41660184220552,-23.458033580057638,-44.1033733852917
11.808632993635243,6.344412825651303,6.226294471196742,29.853800384311427,50.518908123173105,-23.509387558660123,-44.1744952975218
11.820371527644667,6.375597194388778,6.245725478363651,29.93975207861382,50.625402251991986,-23.564154884225044,-44.24980505760321
11.832552633590591,6.406781563126253,6.265934379430773,30.02913804008078,50.73610514886431,-23.62235647695453,-44.32932358573806
11.84517631147302,6.437965931863728,6.286926261036539,30.121980020018604,50.85103856509639,-23.684014088154875,-44.41307263323266
11.858242620567104,6.4691503006012026,6.3087065041028705,30.218301043015963,50.9702256290084,-23.74915074241476,-44.5010753284072
11.871793427991735,6.500334669338677,6.331350638416584,30.318434293469004,51.09407279245454,-23.818099624130326,-44.59373812311586
11.885750766467641,6.531519038076152,6.354734096722641,30.4218280970667,51.22189193838507,-23.89030905899055,-44.690372900308915
11.899392019000384,6.562703406813627,6.3776469011175845,30.523132244664342,51.347068277915014,-23.960428837850714,-44.78436487110139
11.912662280627538,6.593887775551103,6.399992510209473,30.621920529535195,51.469079520633386,-24.028032753984093,-44.87519174508228
11.9255615513491,6.625072144288577,6.421766364601247,30.718173458429064,51.58790617328999,-24.093101314140487,-44.962834029001414
11.937978739972774,6.656256513026053,6.442775841398626,30.81104026743001,51.70250306238236,-24.154783754403958,-45.04624654935631
11.949540439360312,6.687440881763528,6.462381452574737,30.8976953808256,51.809391149706144,-24.21025449906207,-45.121950267942616
11.96024664951171,6.7186252505010025,6.480573908285782,30.97809907544042,51.90853071208591,-24.259473824939416,-45.189905461584914
11.970097370426972,6.749809619238477,6.497344590554469,31.05221450035266,51.99988489859986,-24.302404881114185,-45.25007527936138
11.979092602106096,6.780993987975952,6.512685556847598,31.120007692337808,52.08341974602348,-24.339013704361854,-45.30242575804753
11.987232344549083,6.812178356713427,6.526589543367783,31.1814475900782,52.1591041930391,-24.369269233364772,-45.346925836325674
11.994516597755934,6.843362725450902,6.539049968059313,31.236506047138846,52.22691009321173,-24.393143321687944,-45.383547367760826
12.001023329005916,6.874547094188377,6.550194553240257,31.285748230026684,52.287539055787036,-24.411201135838308,-45.41299196159866
12.007475155293474,6.905731462925852,6.561258325687222,31.33463146378982,52.3477129855534,-24.42890000086397,-45.44198152262755
12.013926981581033,6.936915831663327,6.572335277558485,31.383571058502064,52.40794327626887,-24.446655226838736,-45.47102744460554
12.02039249444941,6.9681002004008015,6.583448957118031,31.43267104706144,52.46835791234791,-24.46457084666064,-45.500257711947114
12.026999238673325,6.999284569138277,6.594819090912006,31.482902107781477,52.530150775459795,-24.483617538643202,-45.53086620632152
12.033747214252775,7.030468937875751,6.606446575386641,31.534268074666283,52.59332569960864,-24.503799136790533,-45.56285676173289
12.040636421187758,7.061653306613227,6.61833232711989,31.586772867859835,52.65788660493841,-24.52511956124661,-45.59623329832519
12.047666859478277,7.092837675350702,6.630477282882909,31.640420493911343,52.723837497998325,-24.54758281856064,-45.630999822647624
12.054838529124329,7.124022044088177,6.642882399702759,31.695215046045938,52.79118247201352,-24.57119300195776,-45.66716042792534
12.062151430125917,7.155206412825652,6.655548654926462,31.751160704441208,52.859925707161565,-24.595954291615556,-45.704719294335916
12.069605562483039,7.1863907815631265,6.668477046286297,31.808261736509028,52.930071470854344,-24.6218709549459,-45.74368068929122
12.077200926195696,7.217575150300601,6.6816685919664165,31.866522497183155,53.00162411802562,-24.648947346882554,-45.78404896772501
12.084897218952332,7.248759519038076,6.695054186117827,31.925637654886437,53.074207788053016,-24.676878135848362,-45.82544826901494
12.092617079974419,7.279943887775551,6.708499751311774,31.98501501475087,53.14709490470611,-24.70507112697532,-45.867151016930556
12.100346822681132,7.311128256513026,6.721981587338947,32.0445498949725,53.22015683466448,-24.733421638459472,-45.90902857815145
12.107958902297764,7.342312625250501,6.735276853843482,32.10325830139871,53.29218638041979,-24.76094567614821,-45.94987375516929
12.11610339230564,7.373496993987976,6.749522540979092,32.16616066636293,53.3693416028978,-24.79266367237495,-45.99584460890982
12.124960403338564,7.4046813627254515,6.765038600423211,32.234669067213176,53.45334977305566,-24.829987704487724,-46.04866841033021
12.134529935396543,7.435865731462926,6.781831112966756,32.30880951154638,53.544236898490325,-24.872943780083453,-46.1083711670274
12.14481198847957,7.467050100200401,6.799906658143823,32.388610140468785,53.64203112030803,-24.921560040268382,-46.17498102010763
12.155806562587653,7.498234468937876,6.819272316449979,32.47410123817187,53.74676272270026,-24.975866769233992,-46.24852825376239
12.167513657720786,7.529418837675351,6.839935671725645,32.56531524222093,53.85846414323231,-25.035896404545582,-46.32904530555696
12.179651965318337,7.560603206412826,6.86140665581245,32.660087967182484,53.97447890648957,-25.09948476076966,-46.413875700076744
12.191622111082703,7.591787575150301,6.882626625500837,32.75374635924258,54.089085053637305,-25.161958784092278,-46.497297478487006
12.203488341693864,7.622971943887776,6.903707950009945,32.84678659158751,54.20289118955177,-25.223814647699733,-46.579919245663994
12.21524797769821,7.6541563126252505,6.924644712001907,32.939182708313254,54.31586666928512,-25.285026395688003,-46.66171035665987
12.226743948756713,7.685340681362725,6.945155214888133,33.02969183346573,54.42649374378998,-25.34435115210301,-46.74115306242726
12.23704834575811,7.7165250501002,6.963576084850097,33.11097486598801,54.525809471064704,-25.39444981588781,-46.8092844209645
12.24598105806859,7.747709418837675,6.979572636782951,33.1815567107726,54.61202356239263,-25.43384729193492,-46.86431414355496
12.25277339593261,7.77889378757515,6.991753537268121,33.235300360453174,54.67765380333525,-25.456406572878024,-46.8987600157601
12.256768523985226,7.810078156312626,6.998925101532625,33.266941253935705,54.716286170909854,-25.456863097623078,-46.906208014597226
12.25875992889175,7.966,7.002501759957961,33.28272118681171,54.73555106237228,-25.316721186811712,-46.76955106237228
12.25932336999475,7.841262525050101,7.003513960497433,33.28718690379422,54.741002801285035,-25.44592437874412,-46.89974027623494
12.259829818055827,7.934815631262525,7.0044238630564815,33.291201281569414,54.74590346316711,-25.35638565030689,-46.81108783190459
12.260393524445155,7.90363126252505,7.005436735776506,33.2956699378296,54.75135860560862,-25.39203867530455,-46.84772734308357
12.26043793396118,7.872446893787576,7.005516535574239,33.29602200306169,54.75178838749375,-25.42357510927411,-46.87934149370617
